35917701,2016-03-10T13:19:25.817,keras,machine-learning
35917701,2016-03-10T13:19:25.817,keras,theano
35917701,2016-03-10T13:19:25.817,keras,deep-learning
35951503,2016-03-11T23:06:21.917,keras,python
35953210,2016-03-12T02:55:20.680,tensorflow,python
35953210,2016-03-12T02:55:20.680,tensorflow,ubuntu
35961216,2016-03-12T17:49:07.590,tensorflow,time-series
35961216,2016-03-12T17:49:07.590,tensorflow,prediction
35961216,2016-03-12T17:49:07.590,tensorflow,lstm
35961348,2016-03-12T18:01:23.910,tensorflow,tensorboard
35964994,2016-03-13T00:16:17.840,tensorflow,python
35964994,2016-03-13T00:16:17.840,tensorflow,macos
35964994,2016-03-13T00:16:17.840,tensorflow,scikit-learn
35964994,2016-03-13T00:16:17.840,tensorflow,pycharm
35968973,2016-03-13T10:10:21.217,keras,neural-network
35968973,2016-03-13T10:10:21.217,keras,theano
35974714,2016-03-13T19:26:26.147,tensorflow,tensorboard
35976511,2016-03-13T22:10:53.217,tensorflow,tensorboard
35980044,2016-03-14T05:20:18.517,tensorflow,neural-network
35980044,2016-03-14T05:20:18.517,tensorflow,deep-learning
35980044,2016-03-14T05:20:18.517,tensorflow,conv-neural-network
36015170,2016-03-15T15:13:44.927,tensorflow,python
36015170,2016-03-15T15:13:44.927,tensorflow,tensorboard
36026865,2016-03-16T04:35:04.610,tensorflow,python
36044197,2016-03-16T18:34:38.107,tensorflow,c++
36044197,2016-03-16T18:34:38.107,tensorflow,opencv
36046125,2016-03-16T20:18:43.827,tensorflow,tensorboard
36046448,2016-03-16T20:37:38.230,tensorflow,docker
36046448,2016-03-16T20:37:38.230,tensorflow,ipython
36075319,2016-03-18T02:53:58.383,tensorflow,python
36075319,2016-03-18T02:53:58.383,tensorflow,image-processing
36075319,2016-03-18T02:53:58.383,tensorflow,machine-learning
36075319,2016-03-18T02:53:58.383,tensorflow,jpeg
36087816,2016-03-18T15:06:39.313,keras,neural-network
36087816,2016-03-18T15:06:39.313,keras,classification
36087816,2016-03-18T15:06:39.313,keras,conv-neural-network
36123740,2016-03-21T05:27:50.163,tensorflow,gpu
36139980,2016-03-21T19:33:25.577,tensorflow,conv-neural-network
36159194,2016-03-22T15:54:18.623,tensorflow,python
